invoiceno,stockcode,quantity,invoicedate,unitprice,customerid,country
544462,22442,2,2/20/2011 14:21,7.95,17050.0,United Kingdom
C571707,23198,-1,10/18/2011 15:33,1.45,14056.0,United Kingdom
652942,85123A,2,07/13/2011 14:22,2.95,16718,United Kingdom
573185,22153,48,10/28/2011 11:34,0.42,17730.0,United Kingdom
562933,22697,1,8/10/2011 16:51,5.79,,United Kingdom
557937,22329,1,6/23/2011 15:30,3.29,,United Kingdom
567462,70007,1,9/20/2011 12:35,1.65,14446.0,United Kingdom
560355,23108,4,7/18/2011 11:37,6.25,15906.0,United Kingdom
550334,48138,1,4/17/2011 14:09,7.95,17320.0,United Kingdom
565117,84879,40,9/1/2011 11:33,1.69,13089.0,United Kingdom
537237,21896,1,12/6/2010 9:58,4.21,,United Kingdom
540550,21880,12,1/10/2011 9:11,0.65,12539.0,Spain
566561,23551,24,9/13/2011 12:13,0.39,18145.0,United Kingdom
578074,23263,2,11/22/2011 16:06,1.25,17590.0,United Kingdom
653669,47590B,3,05/26/2011 13:26,5.45,13459,United Kingdom
553189,21908,1,5/15/2011 13:14,2.1,15033.0,United Kingdom
546008,22136,1,3/8/2011 15:43,3.29,,United Kingdom
648263,22281,2,06/26/2011 15:53,5.95,18532,United Kingdom
581173,21172,1,12/7/2011 15:07,1.45,17870.0,United Kingdom
560892,22630,12,7/21/2011 17:08,1.95,13089.0,United Kingdom
569220,23301,3,10/2/2011 13:26,1.65,16007.0,United Kingdom
562670,20914,6,8/8/2011 13:42,2.95,14911.0,EIRE
570224,20719,3,10/9/2011 13:15,0.85,16931.0,United Kingdom
573576,22965,2,10/31/2011 14:09,4.13,14096.0,United Kingdom
579257,23681,100,11/29/2011 8:14,1.45,15619.0,United Kingdom
554960,22502,1,5/27/2011 15:18,8.29,,United Kingdom
579508,22195,1,11/29/2011 16:33,3.29,,United Kingdom
544434,90214C,1,2/18/2011 16:12,0.83,,United Kingdom
645287,22899,12,03/02/2011 11:58,2.1,14985,France
544214,22694,2,2/17/2011 11:19,3.29,,United Kingdom
570223,23209,2,10/9/2011 13:11,1.65,15787.0,United Kingdom
551014,22546,24,4/26/2011 11:04,0.42,13209.0,United Kingdom
544214,22549,3,2/17/2011 11:19,2.46,,United Kingdom
578344,35095B,1,11/24/2011 9:21,0.83,,United Kingdom
536623,82494L,12,12/2/2010 10:39,2.95,15601.0,United Kingdom
569637,23238,6,10/5/2011 12:14,4.15,15757.0,United Kingdom
540647,22666,4,1/10/2011 14:57,2.95,17406.0,United Kingdom
548361,23126,4,3/30/2011 15:38,4.95,16092.0,United Kingdom
567671,21786,1,9/21/2011 15:34,0.83,,United Kingdom
549185,22978,6,4/7/2011 9:35,3.75,18272.0,United Kingdom
542255,22697,6,1/26/2011 16:43,5.79,,United Kingdom
559923,71477,1,7/13/2011 16:07,6.63,,United Kingdom
558896,22384,1,7/4/2011 15:55,1.65,,United Kingdom
566874,22355,2,9/15/2011 13:32,0.85,,United Kingdom
574962,22161,24,11/8/2011 10:26,0.19,15194.0,United Kingdom
572513,17012B,1,10/24/2011 14:36,0.85,16728.0,United Kingdom
543652,20676,8,2/11/2011 10:15,1.25,15544.0,United Kingdom
577506,23127,1,11/20/2011 12:40,4.95,13212.0,United Kingdom
550470,79030G,1,4/18/2011 13:49,5.79,,United Kingdom
576837,84661B,1,11/16/2011 15:16,4.96,,United Kingdom
681559,22197,100,12/16/2011 08:48,0.72,13315,Norway
542611,22109,1,1/30/2011 14:13,3.75,15415.0,United Kingdom
676321,23000,24,01/31/2012 12:45,0.42,22174,United Kingdom
645881,22371,4,03/11/2011 12:50,4.25,16897,United Kingdom
547042,21775,2,3/20/2011 11:00,2.46,,United Kingdom
541434,C2,1,1/18/2011 10:22,50.0,14911.0,EIRE
C540393,85042,-1,1/6/2011 18:08,4.95,17428.0,United Kingdom
548974,22722,4,4/5/2011 11:47,3.95,15194.0,United Kingdom
564754,23301,1,8/30/2011 10:29,3.29,,United Kingdom
569862,23503,1,10/6/2011 14:43,1.25,14518.0,United Kingdom
639826,21411,1,02/23/2011 15:19,8.47,1829,United Kingdom
545411,22759,12,3/2/2011 12:21,1.65,16128.0,United Kingdom
581412,23153,2,12/8/2011 14:38,3.75,14415.0,United Kingdom
572758,23439,1,10/25/2011 18:39,4.13,,United Kingdom
556425,23298,1,6/10/2011 12:51,4.95,14178.0,United Kingdom
571508,22492,2,10/17/2011 15:27,1.63,,United Kingdom
557640,22384,1,6/21/2011 16:24,4.96,,United Kingdom
565396,20733,1,9/2/2011 16:39,0.83,,United Kingdom
661060,22650,12,07/27/2011 13:17,1.45,18275,United Kingdom
555515,23283,5,6/5/2011 10:47,7.95,17690.0,United Kingdom
649013,22378,2,07/01/2011 16:01,4.13,3665,United Kingdom
560772,35916A,4,7/20/2011 16:12,0.63,,United Kingdom
574532,23042,2,11/4/2011 14:19,6.65,15676.0,United Kingdom
552252,23299,6,5/8/2011 10:11,3.75,15227.0,United Kingdom
548516,47566,1,3/31/2011 16:28,10.79,,United Kingdom
569026,23203,10,9/30/2011 10:18,2.08,16101.0,United Kingdom
569374,22540,1,10/3/2011 16:14,0.83,,United Kingdom
540288,22485,1,1/6/2011 12:45,12.75,17634.0,United Kingdom
567095,21986,24,9/16/2011 13:03,0.39,17049.0,United Kingdom
546388,22081,1,3/11/2011 13:42,3.29,,United Kingdom
557210,22208,2,6/17/2011 11:49,0.83,18118.0,United Kingdom
563477,23292,1,8/16/2011 15:39,1.25,17097.0,Spain
543172,22149,1,2/4/2011 9:11,4.96,,United Kingdom
558761,20983,2,7/3/2011 12:52,0.85,15033.0,United Kingdom
570479,22553,6,10/10/2011 16:58,1.65,17589.0,United Kingdom
537764,84030E,1,12/8/2010 12:06,4.25,16893.0,United Kingdom
569374,23411,1,10/3/2011 16:14,10.79,,United Kingdom
639815,21918,1,02/10/2011 15:17,0.81,4450,United Kingdom
545688,22763,2,3/6/2011 12:42,9.95,16033.0,United Kingdom
561025,84970S,4,7/24/2011 10:37,0.85,16241.0,United Kingdom
551174,DOT,1,4/26/2011 17:02,111.73,,United Kingdom
570187,85078,2,10/7/2011 15:09,1.63,,United Kingdom
565927,22464,12,9/8/2011 10:08,1.65,,EIRE
655690,84879,16,06/15/2011 19:50,1.69,20685,United Kingdom
649432,84596L,2,04/08/2011 12:16,0.42,18743,United Kingdom
566602,21394,6,9/13/2011 16:05,1.63,,United Kingdom
566171,22169,1,9/9/2011 12:22,8.5,18118.0,United Kingdom
571274,21287,12,10/16/2011 12:25,0.38,16934.0,United Kingdom
576329,84559A,1,11/14/2011 15:22,1.63,,United Kingdom
542208,21212,120,1/26/2011 11:35,0.42,16422.0,United Kingdom
570229,21991,1,10/9/2011 13:30,1.25,15756.0,United Kingdom
677910,23245,4,01/28/2012 15:57,4.95,19386,United Kingdom
564356,23241,6,8/24/2011 15:47,2.08,13969.0,United Kingdom
574547,22212,1,11/4/2011 15:08,2.1,17841.0,United Kingdom
555477,22477,10,6/3/2011 12:26,1.25,12359.0,Cyprus
656888,20679,2,08/06/2011 15:30,12.46,2095,United Kingdom
C565848,22697,-2,9/7/2011 12:48,2.95,14606.0,United Kingdom
577121,21559,6,11/17/2011 18:29,2.55,12681.0,France
542115,21213,1,1/25/2011 14:01,2.08,,United Kingdom
540352,21616,1,1/6/2011 14:27,2.51,,United Kingdom
559801,22107,1,7/12/2011 13:46,7.46,,United Kingdom
554280,20972,12,5/23/2011 13:35,1.25,14817.0,United Kingdom
553167,22074,1,5/13/2011 16:19,2.46,,United Kingdom
551173,85093,1,4/26/2011 16:54,0.83,,United Kingdom
541221,20723,14,1/14/2011 14:28,2.46,,United Kingdom
555574,23010,1,6/5/2011 15:46,16.95,12417.0,Belgium
537773,22627,1,12/8/2010 12:36,8.5,16016.0,United Kingdom
648853,79321,5,04/26/2011 14:58,5.75,13622,United Kingdom
573585,22355,16,10/31/2011 14:41,0.85,,United Kingdom
553900,22890,4,5/19/2011 17:47,9.95,12353.0,Bahrain
572458,85049A,12,10/24/2011 12:51,1.25,15142.0,United Kingdom
648867,21891,288,06/18/2011 12:19,1.06,19701,United Kingdom
569545,22620,1,10/4/2011 16:37,2.46,,United Kingdom
537262,22411,10,12/6/2010 11:26,1.95,15039.0,United Kingdom
537769,22834,1,12/8/2010 12:17,2.1,15021.0,United Kingdom
547724,47585A,4,3/25/2011 10:42,3.75,13468.0,United Kingdom
555853,82583,2,6/7/2011 13:44,2.1,14375.0,United Kingdom
569643,23534,3,10/5/2011 12:31,5.95,15730.0,United Kingdom
555094,22329,12,5/31/2011 13:17,1.65,13398.0,United Kingdom
566041,23197,12,9/8/2011 13:48,1.45,13814.0,Germany
C546128,22726,-1,3/9/2011 15:05,3.75,15622.0,United Kingdom
563534,22851,12,8/17/2011 11:37,0.85,14323.0,United Kingdom
562574,22469,4,8/7/2011 12:42,1.65,14903.0,United Kingdom
540523,22380,5,1/9/2011 12:51,2.1,13069.0,United Kingdom
578354,23583,20,11/24/2011 10:12,1.65,17139.0,United Kingdom
552883,23175,48,5/12/2011 10:13,2.75,14646.0,Netherlands
550972,21086,4,4/21/2011 17:05,0.65,14031.0,United Kingdom
579520,23320,1,11/29/2011 18:14,2.89,12748.0,United Kingdom
577498,22749,1,11/20/2011 12:22,3.75,15906.0,United Kingdom
571270,21619,3,10/16/2011 12:09,1.25,12940.0,United Kingdom
538524,22567,2,12/13/2010 9:35,2.51,,United Kingdom
556115,21531,6,6/9/2011 9:39,2.55,15241.0,United Kingdom
537655,84970L,12,12/7/2010 16:20,0.95,15081.0,United Kingdom
581002,22716,12,12/7/2011 8:21,0.42,14708.0,United Kingdom
544434,22570,3,2/18/2011 16:12,3.75,,United Kingdom
644823,21060,2,04/26/2011 12:27,0.85,17707,United Kingdom
673736,22996,6,12/09/2011 12:01,0.42,19269,United Kingdom
570177,22082,10,10/7/2011 14:17,1.65,17509.0,United Kingdom
555835,21061,1,6/7/2011 12:34,0.85,14525.0,United Kingdom
570465,22551,1,10/10/2011 16:02,3.29,,United Kingdom
572306,21672,2,10/23/2011 15:11,1.45,17841.0,United Kingdom
571265,22478,1,10/16/2011 11:31,1.25,16674.0,United Kingdom
646667,22965,12,04/06/2011 13:34,2.1,17184,United Kingdom
561197,20751,4,7/25/2011 14:35,2.1,16364.0,United Kingdom
C581460,22107,-1,12/8/2011 18:48,1.25,13078.0,United Kingdom
544928,47559B,3,2/24/2011 18:07,2.46,,United Kingdom
572037,23661,6,10/20/2011 12:07,1.65,17365.0,United Kingdom
558862,22082,10,7/4/2011 12:25,1.65,13901.0,United Kingdom
564093,22770,2,8/23/2011 10:29,14.95,14930.0,Channel Islands
559200,84375,1,7/7/2011 10:36,2.1,13291.0,United Kingdom
559816,84947,1,7/12/2011 16:11,2.46,,United Kingdom
647036,22921,1,03/29/2011 18:15,1.63,2116,United Kingdom
548336,15036,600,3/30/2011 14:06,0.65,13082.0,United Kingdom
670421,20719,3,10/31/2011 13:15,0.85,18323,United Kingdom
542420,22348,6,1/27/2011 18:05,0.85,17180.0,United Kingdom
556107,85123A,2,6/8/2011 17:09,2.95,17360.0,United Kingdom
576828,23084,1,11/16/2011 14:36,2.08,,United Kingdom
538999,22423,16,12/15/2010 12:09,10.95,16003.0,United Kingdom
558196,22674,6,6/27/2011 12:38,1.25,16033.0,United Kingdom
540856,22849,4,1/12/2011 10:16,14.95,16655.0,United Kingdom
572553,21479,1,10/24/2011 17:09,8.29,,United Kingdom
575690,23661,12,11/10/2011 16:20,1.65,14189.0,United Kingdom
571312,23243,4,10/17/2011 10:42,4.95,12474.0,Germany
560590,23307,24,7/19/2011 15:55,0.55,12560.0,Germany
575739,84031B,1,11/11/2011 9:05,4.13,,United Kingdom
561658,22320,1,7/28/2011 16:06,5.95,12743.0,Unspecified
540646,21803,5,1/10/2011 14:32,0.43,,United Kingdom
546648,22423,13,3/15/2011 14:15,24.96,,United Kingdom
577504,22097,4,11/20/2011 12:36,0.39,14159.0,United Kingdom
572061,21989,12,10/20/2011 12:53,0.85,12474.0,Germany
545183,21922,2,2/28/2011 14:59,7.95,15570.0,United Kingdom
568046,22621,1,9/23/2011 12:16,1.65,18118.0,United Kingdom
546984,20725,1,3/18/2011 12:35,1.65,15019.0,United Kingdom
558475,22203,7,6/29/2011 15:58,3.29,,United Kingdom
553689,84970L,24,5/18/2011 14:07,0.79,17389.0,United Kingdom
649838,21710,1,05/07/2011 12:16,4.95,22970,United Kingdom
569564,21390,24,10/5/2011 9:47,1.25,13989.0,United Kingdom
541497,22728,1,1/18/2011 15:19,7.46,,United Kingdom
545714,82482,4,3/7/2011 10:12,4.96,,United Kingdom
541576,85040A,2,1/19/2011 13:32,1.65,17097.0,Spain
574316,48129,4,11/3/2011 18:45,8.25,17351.0,United Kingdom
578518,22312,1,11/24/2011 13:54,2.95,14606.0,United Kingdom
571304,23348,6,10/17/2011 9:37,2.08,12526.0,Germany
675706,22943,1,01/04/2012 16:14,10.79,2969,United Kingdom
568567,21744,1,9/27/2011 18:41,2.46,,United Kingdom
552268,21977,24,5/8/2011 11:49,0.55,14709.0,United Kingdom
540418,85116,8,1/7/2011 11:04,1.66,,United Kingdom
544398,85188A,4,2/18/2011 12:27,0.85,15311.0,United Kingdom
566625,23401,2,9/14/2011 9:38,6.25,14911.0,EIRE
568322,23049,1,9/26/2011 13:41,8.25,15958.0,United Kingdom
580983,22445,1,12/6/2011 16:26,5.79,,United Kingdom
537159,22667,1,12/5/2010 13:17,2.95,14527.0,United Kingdom
544077,85186C,4,2/15/2011 15:04,0.42,14825.0,United Kingdom
556484,84673B,3,6/12/2011 13:17,0.65,16938.0,United Kingdom
579881,35599B,12,11/30/2011 17:22,1.95,12429.0,Denmark
561873,22568,24,7/31/2011 11:48,3.39,13316.0,United Kingdom
575298,23203,5,11/9/2011 12:29,2.08,17841.0,United Kingdom
558233,23049,2,6/27/2011 14:36,8.25,18073.0,United Kingdom
557278,22718,12,6/19/2011 12:08,0.42,13089.0,United Kingdom
552769,48194,1,5/11/2011 11:47,7.95,16241.0,United Kingdom
671456,22617,24,11/09/2011 12:51,4.25,17383,United Kingdom
580208,46000M,4,12/2/2011 12:07,1.55,13468.0,United Kingdom
640728,22602,1,04/04/2011 09:43,1.66,4962,United Kingdom
551468,22457,2,4/28/2011 16:21,5.79,,United Kingdom
547070,22261,1,3/20/2011 13:58,0.85,16115.0,United Kingdom
550768,22673,1,4/20/2011 12:44,1.25,15039.0,United Kingdom
537144,35953,24,12/5/2010 13:00,1.25,15880.0,United Kingdom
677245,21306,1,11/29/2011 14:26,0.29,14516,United Kingdom
555854,23159,2,6/7/2011 13:47,2.08,12748.0,United Kingdom
552658,22501,2,5/10/2011 14:57,9.95,14534.0,United Kingdom
642680,22951,48,01/31/2011 09:09,0.55,16327,United Kingdom
543459,21080,24,2/8/2011 13:28,0.85,12599.0,France
560863,75049L,2,7/21/2011 13:53,1.25,12748.0,United Kingdom
564755,84992,1,8/30/2011 10:31,1.25,,United Kingdom
670431,23493,10,10/30/2011 11:37,1.95,19189,United Kingdom
546387,22966,24,3/11/2011 13:34,1.25,16766.0,United Kingdom
555650,22967,6,6/6/2011 13:48,2.95,14156.0,EIRE
546542,21397,12,3/14/2011 15:13,0.39,13263.0,United Kingdom
562031,22811,2,8/1/2011 17:37,2.95,16984.0,United Kingdom
561515,23034,2,7/27/2011 15:16,3.29,,United Kingdom
552508,23150,1,5/9/2011 16:27,4.96,,United Kingdom
553387,20657,1,5/16/2011 16:33,2.46,,United Kingdom
578746,23206,11,11/25/2011 11:36,4.96,,United Kingdom
546538,82580,12,3/14/2011 14:51,0.55,16327.0,United Kingdom
572540,23201,4,10/24/2011 16:17,4.13,,United Kingdom
573579,22899,1,10/31/2011 14:19,2.1,15033.0,United Kingdom
555573,22469,3,6/5/2011 15:46,1.65,15349.0,United Kingdom
565338,23293,8,9/2/2011 14:39,0.83,14948.0,United Kingdom
550278,82583,5,4/15/2011 13:15,4.96,,United Kingdom
572335,22865,12,10/24/2011 10:27,2.1,14493.0,United Kingdom
581439,22592,2,12/8/2011 16:30,7.46,,United Kingdom
C540417,22197,-10,1/7/2011 10:56,0.85,13680.0,United Kingdom
540114,84030E,8,1/5/2011 9:44,4.25,15498.0,United Kingdom
566082,23119,12,9/9/2011 10:09,0.62,16293.0,United Kingdom
575628,22119,1,11/10/2011 13:31,6.95,12844.0,United Kingdom
568614,22728,4,9/28/2011 11:26,3.75,13515.0,United Kingdom
541711,21217,12,1/21/2011 11:18,8.95,14646.0,Netherlands
570333,21169,1,10/10/2011 12:19,1.69,18126.0,United Kingdom
636970,21844,6,02/22/2011 14:26,2.95,19264,United Kingdom
539761,22558,48,12/22/2010 10:29,1.25,17593.0,United Kingdom
672588,21479,1,12/05/2011 17:09,8.29,1263,United Kingdom
645043,82600,6,04/07/2011 17:03,2.1,17255,United Kingdom
569007,21790,24,9/29/2011 18:51,0.85,17552.0,United Kingdom
545996,23184,6,3/8/2011 14:12,4.95,14367.0,United Kingdom
552038,22842,24,5/6/2011 8:08,5.95,14156.0,EIRE
568650,85017B,12,9/28/2011 11:56,0.42,13505.0,Switzerland
559542,23266,2,7/10/2011 13:32,1.25,17126.0,United Kingdom
540809,21901,24,1/11/2011 12:37,0.65,18095.0,United Kingdom
580505,23350,4,12/4/2011 13:32,1.25,15867.0,United Kingdom
566912,22077,12,9/15/2011 14:05,1.95,14367.0,United Kingdom
559984,23207,1,7/14/2011 11:45,1.65,16657.0,United Kingdom
578264,22686,2,11/23/2011 13:27,1.25,12748.0,United Kingdom
570883,23380,24,10/13/2011 9:55,0.39,13477.0,United Kingdom
579508,22030,1,11/29/2011 16:33,0.83,,United Kingdom
580043,22696,2,12/1/2011 12:25,1.95,14527.0,United Kingdom
560724,23208,20,7/20/2011 13:55,1.65,16186.0,United Kingdom
562928,84926D,24,8/10/2011 15:29,0.29,15494.0,United Kingdom
538566,90164B,1,12/13/2010 11:21,7.64,,United Kingdom
570488,22493,1,10/10/2011 17:12,3.29,14096.0,United Kingdom
576087,20724,10,11/14/2011 8:31,0.85,12689.0,France
548710,21375,2,4/3/2011 13:24,5.45,16678.0,United Kingdom
C550355,M,-1,4/18/2011 10:29,222.75,13811.0,Germany
561314,22291,12,7/26/2011 12:36,1.45,16266.0,United Kingdom
552244,22296,1,5/6/2011 19:39,1.65,12748.0,United Kingdom
650351,90185C,6,06/01/2011 13:17,4.25,17801,United Kingdom
562341,22385,2,8/4/2011 12:13,2.08,15005.0,United Kingdom
560584,21363,1,7/19/2011 15:38,4.95,13827.0,United Kingdom
560225,22356,1,7/15/2011 16:27,1.63,,United Kingdom
569229,23198,3,10/2/2011 14:56,1.45,14502.0,United Kingdom
552683,21078,1,5/10/2011 15:09,2.46,,United Kingdom
538883,84032A,6,12/14/2010 15:56,5.91,,United Kingdom
646668,21232,12,05/02/2011 12:54,1.25,16906,United Kingdom
581193,23290,2,12/7/2011 17:05,1.25,17097.0,Spain
556828,23321,3,6/15/2011 10:39,1.65,17284.0,United Kingdom
565396,21916,1,9/2/2011 16:39,0.83,,United Kingdom
567200,21975,24,9/19/2011 10:15,0.55,16460.0,United Kingdom
578953,20752,2,11/27/2011 14:50,2.1,13546.0,United Kingdom
559338,23193,1,7/7/2011 16:30,4.58,,United Kingdom
550476,84997B,12,4/18/2011 14:00,3.39,15769.0,United Kingdom
546732,84692,2,3/16/2011 11:41,0.42,14606.0,United Kingdom
556507,22554,12,6/13/2011 9:55,1.65,12567.0,France
570292,23533,3,10/10/2011 11:59,5.95,13418.0,United Kingdom
574257,72818,-3,11/3/2011 13:46,0.0,,United Kingdom
673179,22835,8,10/30/2011 08:56,4.95,16257,United Kingdom
568719,22617,1,9/28/2011 16:19,10.79,,United Kingdom
562161,23201,1,8/3/2011 11:58,2.08,17841.0,United Kingdom
557466,23240,6,6/20/2011 13:08,4.15,13815.0,Germany
546486,15058A,1,3/14/2011 11:41,7.95,15039.0,United Kingdom
553718,37446,1,5/18/2011 16:14,3.29,,United Kingdom
547485,22489,3,3/23/2011 11:16,0.42,17019.0,United Kingdom
545011,47566,1,2/25/2011 13:05,4.95,13666.0,United Kingdom
553165,90035C,2,5/13/2011 16:12,10.75,13623.0,United Kingdom
566605,23393,2,9/13/2011 16:27,3.75,13263.0,United Kingdom
548335,20712,10,3/30/2011 13:57,1.95,14272.0,United Kingdom
581123,22158,8,12/7/2011 12:34,2.95,15750.0,United Kingdom
567910,22090,12,9/22/2011 16:58,2.95,12437.0,France
574965,22733,3,11/8/2011 10:44,1.25,17964.0,United Kingdom
C575572,23485,-1,11/10/2011 11:33,20.8,17528.0,United Kingdom
574624,23570,7,11/6/2011 11:20,1.25,17769.0,United Kingdom
560937,23154,1,7/22/2011 10:52,2.08,17920.0,United Kingdom
676273,23681,1,12/06/2011 16:03,1.65,20257,United Kingdom
580883,84596F,2,12/6/2011 12:21,0.42,16979.0,United Kingdom
671404,23348,6,01/13/2012 09:37,2.08,16315,Germany
540953,84536A,2,1/12/2011 13:16,0.42,14587.0,United Kingdom
671975,20972,12,10/31/2011 10:59,1.25,17448,United Kingdom
639115,22622,4,01/22/2011 12:27,9.95,14455,United Kingdom
575661,22734,10,11/10/2011 14:39,2.89,12617.0,France
570086,22619,8,10/7/2011 11:22,3.75,17086.0,United Kingdom
546896,23051,1,3/17/2011 18:24,16.63,,United Kingdom
669997,22750,4,12/11/2011 09:56,3.75,15846,United Kingdom
566276,22705,25,9/11/2011 14:00,0.42,13450.0,United Kingdom
561515,21311,1,7/27/2011 15:16,3.29,,United Kingdom
562616,23188,12,8/8/2011 12:28,1.65,14748.0,United Kingdom
541830,84598,7,1/21/2011 17:09,0.42,,United Kingdom
557123,22998,10,6/16/2011 17:56,0.42,15555.0,United Kingdom
557067,22382,24,6/16/2011 15:12,1.65,13098.0,United Kingdom
548703,22896,1,4/3/2011 11:37,2.55,16010.0,United Kingdom
551341,84978,108,4/28/2011 7:52,1.06,15189.0,United Kingdom
569488,23461,3,10/4/2011 13:10,4.15,16440.0,United Kingdom
542401,21154,1,1/27/2011 15:51,1.25,14541.0,United Kingdom
554827,22908,96,5/26/2011 15:19,0.72,14646.0,Netherlands
572553,16219,1,10/24/2011 17:09,0.83,,United Kingdom
543629,84987,1,2/10/2011 15:55,3.75,,United Kingdom
573142,21990,36,10/27/2011 17:48,1.25,18035.0,United Kingdom
571850,22110,1,10/19/2011 12:54,2.55,14698.0,United Kingdom
575698,21210,12,11/10/2011 16:51,1.45,16094.0,United Kingdom
667444,23184,2,11/08/2011 16:04,4.95,19121,United Kingdom
581096,23203,10,12/7/2011 11:36,2.08,17412.0,United Kingdom
568137,21731,24,9/25/2011 10:34,1.65,12488.0,France
580138,23489,24,12/2/2011 8:55,2.89,13199.0,United Kingdom
570690,22338,2,10/11/2011 16:37,0.63,,United Kingdom
537399,22952,3,12/6/2010 14:31,0.55,13030.0,United Kingdom
571731,21911,1,10/19/2011 9:51,0.0,,United Kingdom
572550,21811,7,10/24/2011 17:06,0.83,,United Kingdom
579527,21810,48,11/30/2011 8:43,0.39,18210.0,United Kingdom
568955,21136,8,9/29/2011 15:40,1.69,13759.0,United Kingdom
547349,21109,2,3/22/2011 12:02,6.75,15132.0,United Kingdom
538509,22319,12,12/12/2010 13:37,0.65,14413.0,United Kingdom
563217,20718,10,8/14/2011 13:21,1.25,13515.0,United Kingdom
560868,23168,1,7/21/2011 14:14,1.25,14866.0,United Kingdom
637700,22112,24,02/11/2011 10:43,4.25,21011,United Kingdom
579093,20963,50,11/28/2011 10:54,1.25,13081.0,United Kingdom
C548463,82483,-18,3/31/2011 12:11,5.95,13225.0,United Kingdom
572306,22112,2,10/23/2011 15:11,4.95,17841.0,United Kingdom
576321,23344,6,11/14/2011 14:59,2.08,14953.0,United Kingdom
641401,90125C,1,02/23/2011 14:29,1.63,4512,United Kingdom
573911,20979,6,11/1/2011 15:40,1.25,17315.0,United Kingdom
539434,20682,1,12/17/2010 14:41,6.77,,United Kingdom
579187,22960,2,11/28/2011 15:31,8.29,,United Kingdom
640631,21413,1,03/02/2011 13:55,2.51,3242,United Kingdom
575152,22546,3,11/8/2011 16:12,0.42,16284.0,United Kingdom
558311,23144,144,6/28/2011 11:22,0.72,14646.0,Netherlands
668806,23201,100,12/04/2011 10:22,1.75,16687,United Kingdom
553521,22684,2,5/17/2011 14:35,0.0,,United Kingdom
578347,22944,18,11/24/2011 9:26,0.97,,United Kingdom
575965,23371,16,11/13/2011 12:32,1.25,13426.0,United Kingdom
546984,37482P,6,3/18/2011 12:35,0.39,15019.0,United Kingdom
552857,21559,1,5/11/2011 15:34,4.96,,United Kingdom
566599,23331,2,9/13/2011 15:37,0.63,15998.0,United Kingdom
557938,20719,3,6/23/2011 15:35,1.63,,United Kingdom
541493,20718,6,1/18/2011 14:29,3.29,,United Kingdom
570087,23298,1,10/7/2011 11:26,10.79,,United Kingdom
C550181,21239,-20,4/14/2011 17:43,0.85,13069.0,United Kingdom
560567,22327,3,7/19/2011 13:57,6.63,,United Kingdom
559338,23096,1,7/7/2011 16:30,3.29,,United Kingdom
548470,22139,12,3/31/2011 12:36,4.95,12782.0,Portugal
542541,22310,4,1/28/2011 14:25,3.29,,United Kingdom
557466,20712,30,6/20/2011 13:08,2.08,13815.0,Germany
551277,21528,1,4/27/2011 13:06,6.95,13637.0,United Kingdom
C556677,23169,-2,6/13/2011 17:19,4.15,15643.0,United Kingdom
536876,21986,4,12/3/2010 11:36,0.85,,United Kingdom
566923,22470,2,9/15/2011 15:05,2.95,15511.0,United Kingdom
655294,22627,2,07/01/2011 12:11,8.5,16162,United Kingdom
545217,35915B,1,2/28/2011 16:59,0.83,,United Kingdom
576688,22966,12,11/16/2011 12:16,1.25,16717.0,United Kingdom
538524,21071,1,12/13/2010 9:35,2.51,,United Kingdom
661034,22156,36,08/25/2011 18:08,0.85,18002,United Kingdom
548197,22281,2,3/29/2011 15:53,5.95,13588.0,United Kingdom
562839,20981,2,8/9/2011 16:17,0.85,14056.0,United Kingdom
669271,23389,2,12/14/2011 12:19,4.15,16689,United Kingdom
640907,21577,12,02/27/2011 09:47,2.25,13953,Australia
545474,20914,6,3/3/2011 10:55,2.95,16709.0,United Kingdom
575851,23350,1,11/11/2011 12:13,1.25,14662.0,United Kingdom
543995,22726,12,2/15/2011 10:45,3.75,13408.0,United Kingdom
662349,23232,50,08/15/2011 10:38,0.42,18039,United Kingdom
570841,21039,12,10/12/2011 14:18,2.55,12553.0,France
540371,82484,3,1/6/2011 16:35,6.45,14312.0,United Kingdom
546388,22384,2,3/11/2011 13:42,4.96,,United Kingdom
649854,22721,3,05/28/2011 10:05,4.95,17825,United Kingdom
571239,21948,12,10/14/2011 14:54,1.25,12744.0,Singapore
556939,46000M,80,6/15/2011 16:34,0.0,,United Kingdom
542777,21470,6,2/1/2011 8:31,3.75,14911.0,EIRE
536522,84997D,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
541631,22382,10,1/20/2011 10:48,1.65,12637.0,France
638539,21730,18,12/22/2010 15:56,4.25,18943,United Kingdom
564756,84031A,1,8/30/2011 10:33,4.13,,United Kingdom
549682,22923,12,4/11/2011 13:22,0.85,12596.0,Spain
576910,15044A,6,11/17/2011 9:51,2.95,12477.0,Germany
579522,82486,4,11/30/2011 8:04,8.95,14432.0,United Kingdom
674479,72818,-3,12/08/2011 13:46,0.0,2788,United Kingdom
570479,84997D,5,10/10/2011 16:58,4.15,17589.0,United Kingdom
579512,22144,3,11/29/2011 16:47,4.13,,United Kingdom
578746,84997d,10,11/25/2011 11:36,8.29,,United Kingdom
564479,22385,10,8/25/2011 13:12,2.08,12682.0,France
538255,21531,6,12/10/2010 12:33,2.55,14911.0,EIRE
